,GBM4,GBM6,GBM8,GBM9,O2,GBM14,GBM16,GBM21,GBM24,GBM28,O3,O4,O9,GBM30,GBM32,GBM35,GBM36,GBM42,GBM45,GBM50,A5,O10,GBM51,GBM56,GBM57,GBM58
HSMPP8,3.23365264303173,3.45426983933062,3.32835391201935,3.49743018128266,3.41884630371959,3.19172229390471,3.18744316132525,3.44229048831395,3.55959844180643,3.05902807666394,3.77312953496924,3.49365849123902,3.57890749586416,3.69430117414212,3.08258755977061,3.52962294641417,3.31720098946284,2.9752985125001,3.23782186896607,3.08944762556283,3.55909422550896,3.68029625286953,3.31922747815438,3.31421430640042,3.18755456064651,3.44705596014514
VEGF,4.36017500959318,4.56621889926611,4.23820445367214,3.6683633626141,3.8903595872188,4.30904140594378,3.81522831283292,4.26572071199983,3.54081368715991,3.55999837949369,3.99127623823964,4.07523930626169,3.46938632527587,3.32497574367297,3.21834483592277,4.55702873329165,3.770905669459,4.21382240000612,4.37377990815707,4.18042682242622,3.75215689259986,3.60234588012574,4.61502661018624,4.00494261534055,4.56183685389757,3.94214606228659
HSPG2,3.73835152045607,3.43481264726704,3.49041712760349,2.93002855365389,2.6648985283214,3.39716993023082,3.15009728550717,3.54847983042941,2.84910233067093,2.11634536150184,3.022425896566,2.09029685899038,1.94280146631794,1.91329980969185,2.99689807483163,2.82045828087564,1.95295218755112,3.52445233655541,3.59765252207407,3.24606579413427,2.49732918113562,2.23335914055515,3.16441650798205,3.45605720982911,2.7535547177639,3.03778454364686
RBMS1,3.84652903777463,3.72932146395268,3.82792845481661,3.67254328949138,3.16410618977194,3.98236699346243,3.3887407993982,3.54953488590943,3.32110545331718,3.15412135283801,3.14576121217765,3.39979655234926,3.12840540825414,3.35623606606323,3.50368039365297,3.90187067808285,3.19955937159189,3.80618553834629,3.72397659497022,3.90984907912325,3.27428834900727,3.21709553763611,3.71281993526225,3.8203888030151,3.35686207293031,3.75536170417966
C20orf149,4.27059690627304,4.40722827281008,4.33215308520109,3.96364514761456,4.05107932318227,4.49459962912137,4.19307467945964,4.25858089739331,4.26640608525293,4.16436641983863,4.23093858050268,3.87636017576177,3.92413196286513,4.37361840804423,4.25211514714557,4.24697291887133,4.10183158822455,4.49914874619992,4.50484200865015,4.35171515888812,3.94841144965783,4.12166668127506,4.24957489258516,4.33581263354467,4.41684657360559,4.38137099525585
NAGA,3.61882108047543,3.31271692619836,3.64507390803175,3.2364715077527,2.61200248341347,3.48255703331288,3.29185593731757,3.2978329239402,3.46493851349203,3.24700496235951,3.27114873763476,3.1324508523244,2.00540789968072,3.14431915984405,3.22605882655311,3.18453187634938,3.00593729323059,3.72835232084107,3.14350630584588,3.15102031251097,2.77781309289519,2.91705417600806,3.34365295110207,3.29311848557821,3.38357194929887,3.52204079135732
PDPN,3.97026935658171,4.42950461310781,4.41429715984595,2.90283910948079,3.10113815396845,4.0568464462304,3.81895256358726,3.57402269756538,3.58101444708034,2.48481783585429,2.73716480242255,2.15373256917238,2.39588703116045,3.54223343743317,3.26829451160728,4.5533938059745,2.90525658891538,3.60469412577445,4.3691003457011,4.26399620614069,2.57484466293201,3.63622764289644,4.25456987587311,3.6731824235732,2.36921956931293,3.38207560530947
RAP2B,3.9759042660365,3.85139558855603,3.84900156529814,3.58709252496964,3.58017108866782,3.70409850138189,3.68260558156506,3.73174633956673,3.78312651168113,3.65724014975339,3.53827253865288,3.76464605229732,3.33551266046722,3.5615165091108,3.71520007514061,3.68634288737269,3.50528730223661,3.95912728822919,3.70704930658347,3.53600095073503,3.43299477087329,3.41622331776208,3.8578307443864,3.73080148752522,3.84962766549783,3.79132509850496
YTHDC1,4.06045415167586,4.12005243194453,4.16743319024311,4.25770491966907,4.05630682772136,4.01383545987576,4.04336436105754,4.05246053729194,4.14853438994633,4.0225374878848,4.07371142356877,4.1981155030357,4.17458009663774,4.21786705980124,4.14583814044243,3.86785175975727,4.15387791627838,3.87788206146037,4.00296369605121,4.02712795909068,4.36053964404987,4.04326389229963,4.08961764048165,4.06733496223021,3.96349689423441,4.14484674693502
FOXO3A,3.31283845367058,3.23848519630888,3.46508766887774,3.41030068167587,3.67275093364787,3.6118404136877,3.46013543042845,3.49234572617157,3.51361986880926,3.07920404590943,3.50114227713993,3.47582788371369,3.78713622671028,3.46681499786887,3.42497175154955,3.40156388750668,3.47155455573005,2.84613971693515,3.65225436908992,3.46533912233679,3.68654600526813,3.61111114804371,3.45249346811606,3.32095199610505,2.84490318421145,3.50517820654382
HOXA3,3.61609251473377,2.9722037643791,3.73449923859551,2.73704546670895,2.92120822826947,4.03541184568387,3.6917189328062,2.73174021811225,3.21196880342544,2.90568311101181,2.69978571143735,2.69649006444775,1.76064861958136,2.54609209606715,3.29336078658782,3.38893096992456,2.87315254908386,3.35991493768597,3.02375644267676,3.27797345635911,2.74670346260557,2.29218294419048,3.74838915183607,3.00799429172845,3.04466164363421,2.76651397240912
HLA-DQB1,3.56405620394156,4.18459422880962,3.32364825183625,3.62902294572452,3.36149797677143,4.34076767257103,3.46911228500462,3.78343474541533,3.70464195273588,3.0375790718584,3.23633971838163,3.53258470354936,2.85260318892226,3.19120249562862,3.57114108365048,3.43524488713021,3.33601740889859,3.49783725967819,3.81310927947612,3.63808592463925,3.2695542702749,3.21303883941806,3.42762095315022,3.88192311051013,3.30403660801175,3.43741488516391
SLC35E1,3.40110643074571,3.46843624827431,3.52617832595281,3.54255605597111,3.55716275764746,3.69114835594261,3.69755145582805,3.61941976395886,3.33307105892225,2.54198464578299,3.17672949227452,3.23058659645138,3.58870936715587,3.30036740854086,3.37919597831452,3.79863455760925,3.49379141656389,2.97182857274323,3.67604460899031,3.64058001162371,3.63489050975068,3.56406248453725,3.43359448112488,3.74820881060195,2.89211687363133,3.67504914128755
ANXA2P2,3.80534648287328,3.8546433848953,3.78050524967862,3.51374096912717,3.41957197970856,3.98362930868519,3.63025595395774,3.82449759231087,3.77936203882029,3.13233014457247,3.38339199175413,3.55070960267662,3.33383584959225,3.50258264603729,3.90587706696467,3.96857885633589,3.27901204354453,4.02843378568127,3.67036962792134,3.86604601703328,3.40417493621513,3.41385845391384,4.03796799239319,3.77181500333856,3.43022716104335,3.36089583770354
ALDH5A1,3.29158527766035,3.22382108579683,3.40201432333338,3.40944007986724,3.6009763787363,2.98767609452553,3.78554543361546,3.652875273844,3.52980545151592,3.89978587782182,3.48741089108803,3.79553494624199,3.97597096395952,3.68141419689873,3.60358461715183,3.50430826047801,3.73031899647138,3.35008105430222,3.75020760156462,3.87079494539454,3.98497991380384,3.73696016135644,3.29201980408118,3.49632245632877,3.68771057782572,3.56391871909377
AKAP11,3.96004831230628,3.99531360991118,3.89944550177103,3.88027421802644,4.12509315512751,3.83556888859155,3.90411999684341,3.94822096322519,3.98455773539428,4.23817850510565,4.21387901408679,4.31130318977823,4.00463322282909,4.26405785120549,3.99970805600399,4.06589133895639,4.29131393848053,3.70097338045836,3.90969164486364,3.70766766852332,4.17652241519699,4.30340300020454,4.01854984223921,3.86488262357726,4.1431584998315,4.02946600173474
PPP2CB,4.24859212424833,4.21393859290067,4.31843771078594,4.25214321680307,4.38772933324407,4.16222089729914,4.31969677696033,4.41709785641132,4.3149122533435,4.48644148839881,4.45794425210262,4.32584027771043,4.43796470912553,4.45511175480023,4.41381291760405,4.38809551518983,4.38605386660766,4.28220937103533,4.27479890739316,4.29243316535095,4.59092612296011,4.57656543211404,4.38673609514675,4.29505562879678,4.37583362297065,4.27976900494416
GPR65,3.43198532536624,3.13990803840164,3.04215400687574,3.07793811015755,2.81792283779847,3.1807341497096,2.65920478121699,3.29529390329441,3.18481261896878,2.64995567011976,2.41115317806723,3.39740410621154,2.56513442364267,2.85104726701372,3.10537050683029,3.06785611822088,2.62489030097981,3.68625220461482,3.20101100423417,2.89134507669127,2.76176400787432,2.83368247543454,3.21137874417026,3.01220176246293,2.90883552997674,3.66468718871029
PITPNC1,3.51218966439777,3.54102066672149,3.71957894654754,3.76012531228561,3.55273305131687,2.06933503478994,3.81080908792226,3.5673339119208,3.34551546585295,3.45135683938844,3.87756172556242,3.97836953774818,4.08513364003069,3.6305205214124,3.63263046927456,3.47798868729904,3.34965142324183,3.25990885507953,3.73705167297436,3.42615180309231,3.75955151371903,3.68416611101287,3.33152669707492,3.49316447189046,3.20545798933319,3.58898851341531
PHYHIPL,3.89435904684775,4.13892678080449,4.34280567807001,4.46538941043541,4.38423865059448,3.83148635138807,4.3376840378646,4.43064619975165,4.03934557852907,4.533025950995,4.89099025884417,4.96677385877817,4.90741530595654,4.60622638893135,4.43122949815651,4.29134504797495,4.45527665400487,4.07580421379069,4.25306711692479,4.12584101178243,4.77704589730075,4.58023263061263,3.97775290774901,4.0872526689659,4.53447261562093,4.61837046423812
TNIK,3.43360312242859,3.25200496531768,3.45889381849835,3.48296614704125,3.34572690459508,3.3656882383255,3.6236318180441,3.4603026470054,3.65035736212204,3.6260246447836,3.65365237602442,3.31895606121414,3.62971258200483,3.65311715154006,3.55698778319134,3.50774876848454,3.3632501051064,3.34676848542543,3.34577901362503,3.53181676888904,3.89606147222568,3.46711626798045,3.39911240961137,3.47199628087534,3.61303429826389,3.80220870668644
AHCYL1,3.83614086302222,3.82106793515655,3.93851832422429,4.02956021963367,3.73600370654995,3.89957643036948,4.29687241772527,4.08197111288768,3.94064067937921,4.2874218247791,3.86358044527876,3.6160314348125,4.15850424801055,4.24381922467319,4.00721964843279,3.82666704861295,4.04147341694639,3.67816442596235,3.67924596362459,3.95283824247744,4.5763692271001,4.14268098386024,4.01571861269953,3.92702468931835,3.81954209307652,4.31372763340178
GDF15,3.35201204820251,3.4235009674981,2.92160689087984,2.52547888451616,2.77385224219091,2.99808488793656,2.49264865903345,2.57112977474391,2.84725669369936,2.72115909708217,2.5364372271969,2.95273385533289,2.24110548771942,2.97838049295391,2.99571678165439,3.54754445598471,2.48569162093556,3.27763992322393,3.13622290399333,3.12806275403464,2.74701851177412,2.60374287486614,3.49082087074542,3.12312121642176,2.850349662111,2.9028038012292
CRBN,3.57325126968567,3.32590339975938,3.42373855957548,3.55266043037102,3.58484619124171,3.54126126893624,3.39318477694762,3.48980244269976,3.65703298961628,3.73567138250761,3.70908585574262,3.66295444703948,3.79107476321901,3.61050430004574,3.7723477489389,3.43875382797006,3.86056306254607,3.23209407671761,3.35953649380999,3.47650904726006,3.70136391368616,3.69085694540822,3.49965134805801,3.46455720506503,3.56249758901859,3.25962708275027
AI733194,3.81287480294455,3.73907606347765,3.62617421538988,4.03836976450563,3.3443012784764,3.41823896061606,3.95478499033692,3.53356947591692,4.09697897349646,3.29139482741209,4.39160717833056,4.40859677144188,4.48275233566624,3.83404970992014,3.45745495857357,3.84391278552697,3.57535021298721,3.17711671959355,3.91263069639559,3.87182334151731,4.48842858925859,3.59281928205742,3.70385361887271,3.86620188988656,3.3023967390132,3.73261141548782
KLHL24,3.33583065219926,3.27942235644559,3.19484500129105,3.39318284500962,3.03976656771698,3.34897623441379,3.30604310945947,3.50664652711838,3.43955704767357,3.2237982583515,3.63406928513632,3.61789172254957,3.55511452969734,3.40126799180366,3.36972316587115,3.43780032948247,3.33435883939378,3.12792885148456,3.21545963278133,3.36424003050661,3.53517609746022,3.34868543424014,3.35474979877687,3.31269007989279,3.26815446873704,3.34462311549899
INSIG1,3.56123761620774,3.72150040005606,3.42901610039256,3.40801902966469,3.66971936961375,3.77224004874953,3.55059569642177,3.34659470355195,3.36739599356073,3.43056892174263,3.55379179095778,3.59450370669592,3.79698380607576,3.46748379226885,3.21265229060305,3.19704528603313,3.32547132858227,3.09558809541361,3.38552369617995,3.41933341953762,3.331542080871,3.94120766812187,3.6896080550984,3.26281379957182,3.29061417464832,3.37627412269694
MRPS28,3.54745471057273,3.16840407364735,3.67144870339039,3.79682879961316,3.35559172844027,3.33544887368948,3.62225382283255,3.45543205568012,3.43814267729997,3.39814303730738,3.49402498231976,3.60833419564581,3.85192573164921,3.47209968575369,3.57368485213811,3.3612041010844,3.53087559524117,3.31554801433056,3.33330920534998,3.57682226369345,3.68492969990377,3.44821487189025,3.52378547354619,3.37553888496245,3.33367131668103,3.518373363642
SH3BGRL3,3.96894133087827,4.05876163778803,4.02161837679332,3.76214350449224,3.57747238253346,3.88723920959474,3.66497311632633,3.9450018371383,3.88821039346137,3.74448434353459,3.5401030069016,3.92530316825532,3.42332977480353,3.73273398471659,3.89398229215597,4.18634396663582,3.60722323041225,4.3288126624647,3.74858065332308,3.81311101586706,3.45870068500301,3.95465667708043,4.0983932508229,3.83529223275941,3.98032063171409,3.9559307525618
CNTN1,3.00664100842157,3.23345581280129,3.29285281610103,4.07246673330014,3.92259463107516,3.02552132020582,2.96316378899051,3.51410486528859,3.31094128845612,3.15745132808577,3.26360340652151,3.74574227952485,3.88185835571865,3.80608903405613,3.38158289157183,3.4816704658328,3.43166589582999,2.68503106358444,3.1229769471575,3.07107413111146,4.03112129057451,3.82092293194594,2.94806607639084,3.88338896474198,3.13068363671245,3.65601027963895
HLA-DOA,4.26572761324997,4.01755789232312,3.99310131987297,4.12476843807172,3.34767750703478,4.27652818411371,4.02606116728991,4.16872974243692,4.06294885506598,3.82401604185432,3.64099255014379,3.98699858268382,3.39186854256707,3.69536389316539,3.98995034719589,4.06983360777186,3.75037507761214,4.35314007508169,4.06435097486838,3.84102097686697,3.78201838413345,3.54156376881002,3.75375589974082,3.97584921991161,3.92350767660266,4.21577948554874
UBXD2,3.50544926692917,3.57092908011477,3.37525234813728,3.67026784563526,3.45537665930631,3.70297685224767,3.8162873791754,3.5865317204221,3.75390165441006,3.57065278381418,3.75370681901448,3.74441558553685,3.71967941181205,3.63478741292218,3.50030757031502,3.75943696525455,3.47736222129508,3.48710159327945,3.56371715401517,3.72869321080534,3.77243364050292,3.82943616421176,3.47721259172042,3.72749774407205,3.50603760997634,3.59001423829051
C20orf119,3.60509927328958,3.72559763492369,3.28857515954648,3.43351510110633,3.3503391330642,3.60398074788011,3.4855219742355,3.49812728421574,3.68523354069882,3.24960823577287,3.09278308318239,3.17944176745024,2.86374267345469,3.39197281880067,3.62125066651668,3.75856197038697,3.58493497147364,3.66661269135095,3.51612097698018,3.78938728114589,3.0276993492269,3.01660969561905,3.59757826162219,3.61486611859161,3.4736019881273,3.66533535289177
SOX6,3.51528754781108,2.95579883469404,3.56945619535581,3.74243956538885,3.70833692275031,2.56970155541097,3.44365234763135,3.40074671140637,2.59233889335282,2.52316615310586,4.41029463704647,3.97664210084518,3.90421736239267,2.69211513794961,3.2014927132143,3.50672699350806,3.07056166088847,3.27480695759567,3.51002300707539,3.3523760738022,3.8240157162138,3.09277536655079,3.41575887717876,3.64838021252406,3.04796218336186,3.41968798864306
MST150,4.37654715759347,4.36873913397933,4.1905417338261,3.84204110300253,3.82356205732598,4.46339356176186,3.75289637698326,3.84758518194165,4.01272813140976,3.85258251651003,3.6063471791995,3.68743067647624,3.64773847653662,3.84670122240311,3.9113456202129,4.39102250448691,3.93537635316484,4.45651611212313,4.27900375109115,4.45795513046472,3.67023369637041,3.73654660675621,4.50832396952178,4.17186727676038,4.04332214814306,4.26341136069831
SCG3,2.63030580790044,3.03842462581924,2.90798663478312,3.35035056952041,3.54748302731436,2.04660440706749,2.83166121168916,3.17243712048475,2.68396960918023,3.48509237954659,3.53665109900932,3.26729519133721,4.09299383451053,3.08255955027044,3.03585861730273,3.00241230820534,3.49498605614806,2.26849840633845,3.40599006645003,3.0593918623126,3.92122759736488,3.53662055234085,2.59995508478588,3.38080274590527,3.3095228578857,3.50439759035885
GNAI2,3.87468569689831,3.87028396022744,4.18268858244592,3.84755094387513,3.57197247214623,3.87661106863395,4.0141916693089,4.14958493634195,3.72333891404427,3.31562844003202,3.58541741070372,3.85321809366097,3.65259663375119,3.7346284774138,3.84824486327246,4.18184367366078,3.77868076671224,3.86478290466382,4.1250737160699,3.73278959160798,3.63042685794074,3.48723540894082,3.87532592864609,3.81344827832064,3.70761845674184,3.99656210342387
